date,source_id,name,lane,classification,novelty,disposition,journal,provenance
2026-06-01,4686906636837378048,eRASS1 1eRASS J014122.0-721301,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,6006980297150138112,eRASS1 1eRASS J151305.9-390418,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5696392314122348160,eRASS1 1eRASS J082219.4-240404,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,4822674126477654784,eRASS1 1eRASS J051943.9-352029,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5867211306734113024,eRASS1 1eRASS J135951.2-605759,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5520725402944067456,eRASS1 1eRASS J080728.5-443216,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5549098884600251776,eRASS1 1eRASS J061558.5-515416,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5588900037302187648,eRASS1 1eRASS J074022.5-333958,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5930351238703354880,eRASS1 1eRASS J163802.5-541549,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5217189824921882880,eRASS1 1eRASS J085834.8-734821,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5775630852955787904,eRASS1 1eRASS J164048.2-794814,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,6077210124913093504,eRASS1 1eRASS J122307.3-530641,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,6181433377556532608,eRASS1 1eRASS J132002.0-311106,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5577603998430348032,eRASS1 1eRASS J064609.8-364140,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,4933000119641126912,eRASS1 1eRASS J005925.3-474843,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,2974439232450094336,eRASS1 1eRASS J044730.0-204409,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,6127447910691130624,eRASS1 1eRASS J122719.8-500936,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3019142523377055232,eRASS1 1eRASS J060129.3-064143,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5619280196415864704,eRASS1 1eRASS J073617.2-212629,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5873310744454214784,eRASS1 1eRASS J151117.8-641921,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,743280889855079936,eRASS1 1eRASS J100134.4+283402,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3068146657117015552,eRASS1 1eRASS J075926.5-050953,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3243579097446476288,eRASS1 1eRASS J035059.9-070556,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,6349783936507915008,eRASS1 1eRASS J210937.2-791625,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,6640366610413800576,eRASS1 1eRASS J191924.6-555607,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,4659469080098284544,eRASS1 1eRASS J054143.5-672405,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,6291076470920365568,eRASS1 1eRASS J140338.9-184000,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,4782276110767492096,eRASS1 1eRASS J042306.0-504624,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5478350667176115840,eRASS1 1eRASS J062138.8-622854,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5695452953235104512,eRASS1 1eRASS J082942.9-252443,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3351015299172645376,eRASS1 1eRASS J064332.9+104839,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5526308379387169664,eRASS1 1eRASS J082202.3-431559,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_no_timedomain_data_ambiguous,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3851730042602531584,eRASS1 1eRASS J092804.6+035429,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,2979014609570937728,eRASS1 1eRASS J044032.9-175240,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,6079794488325548288,eRASS1 1eRASS J124641.4-490634,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5416043099873554560,eRASS1 1eRASS J102151.2-424449,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5261443651812887424,eRASS1 1eRASS J061218.0-754856,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3240238059564687616,eRASS1 1eRASS J050514.5+062611,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3336743844403970688,eRASS1 1eRASS J054850.3+104442,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5894970608110532736,eRASS1 1eRASS J144332.9-530059,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,736338092398490496,eRASS1 1eRASS J104115.2+324455,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5484485946355795072,eRASS1 1eRASS J064444.2-571712,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5713277789070104960,eRASS1 1eRASS J080530.3-201237,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5199815509684864256,eRASS1 1eRASS J111311.4-792248,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5700916082915916032,eRASS1 1eRASS J081057.7-211610,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5698053847990609920,eRASS1 1eRASS J080939.0-241518,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5476695356721044992,eRASS1 1eRASS J060552.9-651208,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5808732887468490368,eRASS1 1eRASS J163428.7-693348,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,6085431723096669568,eRASS1 1eRASS J131227.7-471643,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_no_timedomain_data_ambiguous,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,6652286729508177152,eRASS1 1eRASS J181457.7-550506,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5321896622174982016,eRASS1 1eRASS J083805.4-511501,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3338190870423252864,eRASS1 1eRASS J053349.8+100421,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5353040327697887232,eRASS1 1eRASS J104421.9-550939,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5881470009747160704,eRASS1 1eRASS J145819.8-554910,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3021371405245992576,eRASS1 1eRASS J061020.7-043328,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5513845346362087552,eRASS1 1eRASS J075319.0-512747,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5844937331491560704,eRASS1 1eRASS J125956.6-691259,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,6229634833447462400,eRASS1 1eRASS J144328.2-252411,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5317766104891227776,eRASS1 1eRASS J084051.2-550403,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5617193151548571776,eRASS1 1eRASS J071135.6-252036,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5528518638272578944,eRASS1 1eRASS J083608.2-395652,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_no_timedomain_data_ambiguous,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5814920938912684800,eRASS1 1eRASS J171022.1-660733,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,6089808947607298944,eRASS1 1eRASS J140645.6-510726,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5827438878801139456,eRASS1 1eRASS J153540.1-615057,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,4924785668269560192,eRASS1 1eRASS J003224.6-532304,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3110039458887483776,eRASS1 1eRASS J071456.7-013040,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,6040793921838324608,eRASS1 1eRASS J154825.8-295833,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3144107654872266368,eRASS1 1eRASS J075730.1+062507,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_archival_spectrum_NORMAL_STAR_refuted,uncatalogued,"LAMOST G5 STAR (Teff~5000, normal logg/[Fe/H]/RV) - NOT accretor",no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,6641096346833516032,eRASS1 1eRASS J194505.5-544433,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,870823207883023488,eRASS1 1eRASS J071213.0+251110,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_archival_spectrum_NORMAL_STAR_refuted,uncatalogued,"LAMOST G7 STAR (low S/N) - NOT accretor, likely distant giant",no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3234346635745570688,eRASS1 1eRASS J052342.0+022228,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_no_outburst_ZTF_quiet,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,2943513990451175168,eRASS1 1eRASS J061859.2-175023,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_no_outburst_ZTF_quiet,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3166713437842187904,eRASS1 1eRASS J072432.0+140940,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_no_outburst_ZTF_quiet,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5258746382301599360,eRASS1 1eRASS J101440.1-572426,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5828100784781312640,eRASS1 1eRASS J162302.8-643411,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5330395920077203328,eRASS1 1eRASS J085528.7-461546,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_no_timedomain_data_ambiguous,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5823346737050402944,eRASS1 1eRASS J153401.4-675218,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5998437847731867136,eRASS1 1eRASS J161148.9-365736,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_no_timedomain_data_ambiguous,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5587858073932273024,eRASS1 1eRASS J073602.6-364201,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5523321418610194048,eRASS1 1eRASS J083810.7-432901,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_no_timedomain_data_ambiguous,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3011360970350362880,eRASS1 1eRASS J055717.4-100702,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_no_outburst_ZTF_quiet,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5126649990173877888,eRASS1 1eRASS J023119.9-215343,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_no_outburst_ZTF_quiet,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5301296829453613952,eRASS1 1eRASS J084103.9-603632,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_no_timedomain_data_ambiguous,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5859614707890567040,eRASS1 1eRASS J121549.7-674047,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3034703018101003136,eRASS1 1eRASS J072207.4-114110,eRASS1-Gaia v2 (X-ray CV/accretor sweep),uncatalogued_low_quality_astrometry,uncatalogued,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3675571512280949888,eRASS1 1eRASS J124917.4-080042,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5746417687996443136,eRASS1 1eRASS J091936.7-055517,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,6153373329716524800,eRASS1 1eRASS J123816.0-384244,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3004503724347098112,eRASS1 1eRASS J061801.7-102304,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5670829935783719936,eRASS1 1eRASS J100211.6-192540,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3201709827802584576,eRASS1 1eRASS J044307.1-034647,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5517871689219780224,eRASS1 1eRASS J080023.8-474559,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5645504991845223936,eRASS1 1eRASS J083843.2-282702,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5078976609103251456,eRASS1 1eRASS J025538.0-224704,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,4877265084954805504,eRASS1 1eRASS J050349.2-282307,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5107845936158224768,eRASS1 1eRASS J035410.2-165252,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5679722304793132800,eRASS1 1eRASS J091657.6-194629,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,6096905573613586944,eRASS1 1eRASS J140907.2-451716,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3938156295111047680,eRASS1 1eRASS J130541.8+180103,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,4953766320874344704,eRASS1 1eRASS J023238.1-371751,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5568642355890359168,eRASS1 1eRASS J061955.0-423613,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3116059834803771904,eRASS1 1eRASS J070649.0+032446,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3469884768265773824,eRASS1 1eRASS J122221.6-311522,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,667150159287327360,eRASS1 1eRASS J075853.0+161645,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3909559715659399808,eRASS1 1eRASS J113826.8+061921,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3503987633230546688,eRASS1 1eRASS J131246.1-232133,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5135582731875096064,eRASS1 1eRASS J014225.2-221600,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,4708438991518618880,eRASS1 1eRASS J003831.0-640312,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,6175970630128957568,eRASS1 1eRASS J133154.0-294059,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,4807754470945588096,eRASS1 1eRASS J053953.3-403653,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,5386114565161537920,eRASS1 1eRASS J113315.4-371017,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,6453536224527716224,eRASS1 1eRASS J211540.9-584055,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,6185040879503491584,eRASS1 1eRASS J125223.9-291454,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,4803636117001733248,eRASS1 1eRASS J054932.3-421602,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,3800596876396315648,eRASS1 1eRASS J113826.8+032205,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
2026-06-01,648437669676020352,eRASS1 1eRASS J094558.1+292252,eRASS1-Gaia v2 (X-ray CV/accretor sweep),known,known-recovery,,no,/tmp/hunt_runs/erass1_gaia_v2_2026_06_01/candidates.csv
